Artist_Reputation,Weight,Material,Price_Of_Sculpture,Base_Shipping_Price,International,Express_Shipment,Installation_Included,Transport,Fragile,Customer_Information,Cost
High_Reputation,712.0,Wood,5.84,18.39,No,No,Yes,Airways,No,Working Class,480.85
Moderate_Reputation,4372.0,Brass,11.81,24.22,No,Yes,Yes,Airways,No,Working Class,455.68
High_Reputation,346.0,Clay,4.28,10.18,No,No,No,Roadways,Yes,Wealthy,115.23
High_Reputation,396.89110225763613,Wood,4.27,14.23,No,No,Yes,Roadways,No,Working Class,608.6
High_Reputation,3360.0,Clay,10.52,23.78,No,No,Yes,Roadways,Yes,Working Class,890.64
High_Reputation,35881.0,Bronze,146.86,29.69,No,No,No,Roadways,No,Working Class,1471.98
Low_Reputation,18433.0,Brass,35.57,28.37,No,No,No,Roadways,No,Working Class,602.17
Low_Reputation,396.89110225763613,Wood,3.67,20.05,No,No,Yes,Roadways,No,Working Class,159.39
Low_Reputation,1391.0,Clay,5.78,11.31,No,No,Yes,Roadways,Yes,Working Class,150.77
Moderate_Reputation,202.0,Wood,3.11,20.16,No,No,Yes,Waterways,No,Working Class,241.47
Moderate_Reputation,681.0,Brass,4.42,10.15,No,No,No,Roadways,No,Working Class,151.38
Moderate_Reputation,1351.5868187579215,Aluminium,7.06,19.09,No,No,No,Roadways,No,Working Class,293.48
Moderate_Reputation,604.0,Clay,4.83,23.06,No,Yes,Yes,Roadways,Yes,Working Class,372.02
Low_Reputation,2356.0,Aluminium,8.94,15.06,No,Yes,No,Roadways,No,Working Class,178.9
Low_Reputation,106.0,Aluminium,5.1,14.08,No,Yes,No,Roadways,No,Working Class,100.18
High_Reputation,5455.0,Bronze,14.54,48.42,Yes,No,Yes,Roadways,No,Working Class,1144.14
Moderate_Reputation,1351.5868187579215,Aluminium,4.97,13.74,No,No,No,Roadways,No,Working Class,165.32
High_Reputation,18147.0,Bronze,109.48,57.21,No,No,No,Roadways,No,Working Class,1610.91
Moderate_Reputation,1269.0,Wood,6.12,22.31,No,Yes,No,Roadways,No,Wealthy,325.72
High_Reputation,1042.0,Aluminium,6.55,16.08,No,Yes,No,Roadways,No,Working Class,578.47
High_Reputation,55539.0,Stone,198.55,41.25,No,No,Yes,Roadways,No,Wealthy,1328.52
Moderate_Reputation,3360.0,Marble,8.7,14.51,No,Yes,Yes,Airways,No,Wealthy,331.78
Moderate_Reputation,144.0,Stone,4.84,14.67,No,No,No,Airways,No,Working Class,188.14
Low_Reputation,3480.0,Aluminium,7.22,10.39,No,No,No,Roadways,No,Working Class,132.34
Moderate_Reputation,27899.66926070039,Brass,148.85,78.01,No,Yes,Yes,Roadways,No,Working Class,1391.75
Moderate_Reputation,6865.0,Brass,17.86,34.34,Yes,No,Yes,Waterways,No,Working Class,484.63
Moderate_Reputation,152.0,Clay,4.95,19.84,No,No,Yes,Roadways,Yes,Working Class,188.55
Low_Reputation,354.0,Wood,3.72,22.53,No,No,No,Waterways,No,Working Class,131.07
Moderate_Reputation,16977.728997289974,Bronze,51.24,36.04,No,No,Yes,Roadways,No,Working Class,615.3
Low_Reputation,254.0,Clay,3.81,21.95,No,Yes,No,Airways,Yes,Working Class,157.1
Moderate_Reputation,1653.0,Bronze,6.58,10.11,Yes,No,No,Waterways,No,Working Class,172.07
Moderate_Reputation,517.0,Aluminium,6.7,24.02,No,No,No,Airways,No,Working Class,344.11
Moderate_Reputation,3623.0,Clay,10.51,10.68,No,No,Yes,Roadways,Yes,Working Class,219.47
Low_Reputation,3040.0,Brass,6.79,21.07,No,Yes,No,Roadways,No,Working Class,211.42
Moderate_Reputation,5372.0,Bronze,7.14,47.44,No,No,No,Roadways,No,Wealthy,579.77
Low_Reputation,2160.0,Aluminium,11.06,14.4,Yes,No,No,Waterways,No,Working Class,147.23
Low_Reputation,20118.0,Brass,50.79,45.78,Yes,Yes,Yes,Airways,No,Wealthy,2261.53
High_Reputation,1867.0,Aluminium,7.96,18.5,Yes,Yes,Yes,Airways,No,Wealthy,679.21
Low_Reputation,6256.0,Stone,13.67,93.91,No,No,Yes,Roadways,No,Wealthy,554.32
High_Reputation,27003.0,Marble,61.98,61.54,No,No,Yes,Roadways,No,Working Class,2599.07
Moderate_Reputation,3592.0,Brass,19.14,21.06,Yes,No,Yes,Airways,No,Working Class,302.73
High_Reputation,29913.0,Bronze,34.1,83.6,No,No,Yes,Airways,No,Working Class,2504.65
High_Reputation,12281.0,Stone,45.66,50.39,No,No,No,Waterways,No,Working Class,939.27
Low_Reputation,13884.0,Brass,10.78,91.24,No,No,Yes,Waterways,No,Working Class,621.96
High_Reputation,1317.0,Aluminium,3.19,14.57,No,Yes,Yes,Airways,No,Working Class,526.97
High_Reputation,2885.0,Aluminium,6.32,22.19,No,No,No,Roadways,No,Working Class,579.9
Moderate_Reputation,393.0,Aluminium,3.39,22.18,No,No,No,Waterways,No,Working Class,274.93
Moderate_Reputation,11141.0,Clay,30.07,69.27,Yes,Yes,Yes,Airways,Yes,Wealthy,1301.78
High_Reputation,947.0,Bronze,6.17,13.19,No,Yes,No,Roadways,No,Wealthy,426.76
Low_Reputation,743.0,Clay,4.43,21.86,No,Yes,No,Roadways,Yes,Wealthy,245.61
Moderate_Reputation,13736.0,Clay,17.56,47.93,Yes,No,No,Waterways,Yes,Working Class,676.27
High_Reputation,1069.0,Wood,9.24,11.05,Yes,Yes,Yes,Airways,No,Wealthy,1771.61
Moderate_Reputation,5263.0,Brass,11.59,98.69,Yes,No,No,Airways,No,Working Class,884.29
High_Reputation,823.0,Aluminium,3.13,15.27,Yes,No,Yes,Roadways,No,Working Class,692.07
Moderate_Reputation,10804.0,Bronze,26.01,41.76,No,Yes,Yes,Airways,No,Working Class,921.26
Low_Reputation,50.0,Stone,4.46,24.61,No,Yes,Yes,Airways,No,Working Class,196.16
High_Reputation,78.0,Wood,5.29,11.41,No,No,Yes,Roadways,No,Wealthy,364.96
Low_Reputation,329.0,Clay,3.44,13.92,No,No,No,Roadways,Yes,Working Class,139.11
Very_High_Reputation,124.0,Aluminium,6.2,22.5,Yes,No,No,Airways,No,Working Class,704.14
High_Reputation,242.0,Wood,6.22,15.58,No,No,Yes,Roadways,No,Working Class,338.81
High_Reputation,1041.0,Bronze,6.34,17.46,No,No,No,Roadways,No,Working Class,421.34
High_Reputation,14340.0,Marble,28.2,38.94,No,No,Yes,Roadways,No,Working Class,813.25
Moderate_Reputation,190.0,Clay,4.72,16.02,Yes,Yes,No,Airways,Yes,Wealthy,229.83
Moderate_Reputation,2257.0,Clay,13.12,14.26,No,No,No,Roadways,Yes,Working Class,244.41
Moderate_Reputation,7430.0,Marble,25.66,75.69,Yes,No,No,Waterways,No,Working Class,755.57
Low_Reputation,160.0,Wood,4.5,12.24,No,Yes,No,Roadways,No,Working Class,108.45
Moderate_Reputation,2590.0,Aluminium,3.55,21.99,No,No,Yes,Roadways,No,Working Class,486.79
Low_Reputation,595.0,Clay,3.89,16.4,Yes,No,No,Airways,Yes,Working Class,145.62
Moderate_Reputation,1050.0,Clay,5.64,22.14,No,No,Yes,Roadways,Yes,Working Class,298.39
Very_High_Reputation,796.0,Wood,5.02,15.62,Yes,No,No,Waterways,No,Working Class,690.16
High_Reputation,32.0,Wood,6.89,14.15,Yes,No,No,Waterways,No,Wealthy,412.91
High_Reputation,16.0,Aluminium,3.43,24.36,No,Yes,No,Airways,No,Wealthy,215.39
Very_High_Reputation,661.0,Aluminium,4.46,21.05,No,Yes,Yes,Airways,No,Wealthy,774.36
Low_Reputation,256.0,Wood,3.06,23.36,No,No,No,Waterways,No,Working Class,138.91
Moderate_Reputation,371.0,Bronze,6.04,12.71,No,No,No,Roadways,No,Working Class,214.93
Moderate_Reputation,18931.0,Clay,39.63,26.84,No,No,No,Waterways,Yes,Working Class,481.22
High_Reputation,606.0,Wood,6.08,13.9,No,No,No,Roadways,No,Working Class,566.4
High_Reputation,1758.0,Brass,6.77,22.75,Yes,No,No,Waterways,No,Wealthy,486.85
Low_Reputation,3554.0,Bronze,5.93,22.43,No,No,Yes,Roadways,No,Working Class,172.81
Very_High_Reputation,4112.0,Clay,18.43,21.96,No,Yes,No,Roadways,Yes,Working Class,1207.78
Very_High_Reputation,58890.0,Stone,48.53,56.58,No,No,No,Waterways,No,Working Class,1772.36
High_Reputation,201.0,Wood,3.47,14.0,No,No,No,Roadways,No,Working Class,262.38
High_Reputation,605.0,Wood,6.69,21.29,No,No,No,Roadways,No,Working Class,570.16
Moderate_Reputation,30.0,Wood,3.91,20.69,No,No,No,Waterways,No,Wealthy,157.05
High_Reputation,2302.0,Clay,5.87,14.62,Yes,Yes,Yes,Airways,Yes,Wealthy,994.37
Moderate_Reputation,476.0,Aluminium,3.33,11.53,No,No,Yes,Waterways,No,Working Class,171.03
Low_Reputation,1862.0,Aluminium,7.51,13.99,No,No,Yes,Roadways,No,Working Class,191.55
Moderate_Reputation,859.0,Stone,6.93,15.61,No,No,No,Waterways,No,Working Class,212.65
Low_Reputation,2547.0,Aluminium,8.1,20.34,No,No,No,Roadways,No,Working Class,144.64
High_Reputation,46.0,Wood,4.9,22.18,No,No,No,Airways,No,Working Class,277.6
High_Reputation,12828.0,Bronze,34.49,67.82,Yes,No,No,Airways,No,Working Class,1247.05
Moderate_Reputation,2380.0,Aluminium,11.56,20.59,No,No,Yes,Waterways,No,Working Class,356.04
High_Reputation,390.0,Bronze,6.71,23.98,Yes,No,Yes,Waterways,No,Working Class,413.08
Low_Reputation,1373.0,Aluminium,5.64,13.35,No,No,Yes,Roadways,No,Working Class,153.35
Moderate_Reputation,4228.0,Marble,7.0,19.54,No,No,No,Roadways,No,Working Class,349.38
Moderate_Reputation,24576.0,Stone,114.75,46.45,No,No,Yes,Roadways,No,Wealthy,708.3
Moderate_Reputation,250.0,Wood,5.0,23.25,No,No,Yes,Airways,No,Working Class,244.28
Very_High_Reputation,1894.0,Marble,13.76,14.5,Yes,Yes,Yes,Airways,No,Wealthy,460.57
Low_Reputation,9615.0,Clay,23.52,41.4,No,Yes,Yes,Airways,Yes,Working Class,655.09
Moderate_Reputation,302.0,Wood,3.6,21.46,No,No,No,Waterways,No,Wealthy,246.35
Low_Reputation,1213.0,Brass,6.36,24.67,Yes,No,Yes,Airways,No,Working Class,196.03
Moderate_Reputation,589.0,Wood,6.87,23.41,No,No,No,Waterways,No,Working Class,334.89
High_Reputation,960.0,Clay,6.05,23.19,No,No,No,Roadways,Yes,Working Class,183.28
High_Reputation,23783.0,Bronze,34.71,91.34,No,No,Yes,Waterways,No,Working Class,2531.75
Low_Reputation,5159.0,Clay,8.7,68.16,No,Yes,No,Roadways,Yes,Working Class,415.27
Low_Reputation,1297.0,Clay,6.15,20.2,Yes,No,No,Waterways,Yes,Working Class,154.4
Low_Reputation,3412.0,Aluminium,5.7,17.44,No,No,No,Roadways,No,Working Class,141.26
Moderate_Reputation,36.0,Brass,4.11,15.86,No,No,No,Roadways,No,Working Class,169.77
Low_Reputation,443.0,Bronze,3.81,16.98,No,No,Yes,Waterways,No,Working Class,134.01
High_Reputation,1455.0,Marble,5.17,14.42,No,No,Yes,Roadways,No,Working Class,353.95
Low_Reputation,69.0,Aluminium,5.11,15.15,Yes,No,No,Waterways,No,Working Class,154.94
Moderate_Reputation,155.0,Wood,3.71,19.07,No,Yes,Yes,Roadways,No,Working Class,208.35
Moderate_Reputation,17630.0,Bronze,113.84,27.11,No,No,No,Roadways,No,Working Class,470.47
High_Reputation,876.0,Aluminium,5.52,13.77,Yes,No,Yes,Waterways,No,Working Class,430.49
High_Reputation,295.0,Wood,3.0,13.51,Yes,No,No,Roadways,No,Working Class,516.76
Moderate_Reputation,3812.0,Bronze,24.14,23.96,No,No,No,Airways,No,Working Class,284.59
Low_Reputation,973.0,Brass,4.45,13.46,Yes,Yes,Yes,Airways,No,Wealthy,207.73
Low_Reputation,2233.0,Bronze,4.08,14.28,No,Yes,Yes,Roadways,No,Working Class,190.71
Low_Reputation,1475.0,Clay,6.1,14.63,No,No,Yes,Waterways,Yes,Working Class,166.25
High_Reputation,736.0,Clay,5.04,14.6,No,Yes,Yes,Airways,Yes,Wealthy,437.12
Low_Reputation,8478.0,Clay,38.11,97.88,No,No,No,Roadways,Yes,Working Class,690.57
Low_Reputation,3632.0,Bronze,13.43,14.87,Yes,No,No,Airways,No,Working Class,175.91
Moderate_Reputation,72837.0,Marble,110.92,33.0,No,No,No,Roadways,No,Working Class,749.91
Low_Reputation,18.0,Wood,3.3,16.45,No,No,Yes,Roadways,No,Working Class,108.47
Moderate_Reputation,140.0,Clay,5.65,23.2,No,No,No,Roadways,Yes,Working Class,226.33
Moderate_Reputation,44236.0,Brass,48.72,96.36,Yes,No,Yes,Roadways,No,Working Class,2575.48
Moderate_Reputation,140.0,Bronze,5.63,11.08,No,No,No,Roadways,No,Working Class,147.06
Moderate_Reputation,23563.0,Marble,17.42,53.98,No,Yes,No,Roadways,No,Wealthy,698.24
High_Reputation,61330.0,Brass,186.69,53.06,No,No,Yes,Roadways,No,Working Class,2036.2
Moderate_Reputation,16977.728997289974,Bronze,34.47,79.34,No,No,Yes,Airways,No,Working Class,1208.26
Low_Reputation,828.0,Clay,4.33,22.39,No,Yes,No,Airways,Yes,Working Class,192.08
Moderate_Reputation,181.0,Wood,6.32,12.93,Yes,Yes,Yes,Airways,No,Working Class,206.29
Low_Reputation,51068.0,Brass,118.59,33.84,No,Yes,No,Airways,No,Wealthy,633.84
Moderate_Reputation,396.89110225763613,Wood,3.21,21.13,Yes,No,Yes,Roadways,No,Working Class,306.17
High_Reputation,363.0,Wood,3.87,16.36,No,Yes,No,Roadways,No,Working Class,628.91
Low_Reputation,73.0,Aluminium,5.93,14.35,Yes,Yes,Yes,Airways,No,Wealthy,178.0
Moderate_Reputation,645.0,Wood,4.82,10.86,No,No,No,Waterways,No,Working Class,132.07
High_Reputation,27614.0,Bronze,23.79,90.69,Yes,No,No,Waterways,No,Working Class,1862.96
Low_Reputation,2129.0,Bronze,5.54,11.91,No,No,No,Roadways,No,Working Class,133.49
Moderate_Reputation,1890.0,Clay,8.4,24.4,No,No,Yes,Roadways,Yes,Working Class,377.62
Moderate_Reputation,3594.0,Brass,14.07,16.25,No,No,No,Roadways,No,Working Class,242.03
Low_Reputation,1376.0,Aluminium,6.83,20.84,No,No,No,Airways,No,Working Class,147.7
Low_Reputation,5152.0,Brass,3.38,30.79,Yes,No,Yes,Waterways,No,Working Class,297.61
Low_Reputation,376.0,Aluminium,4.88,21.77,No,No,No,Roadways,No,Wealthy,139.13
Moderate_Reputation,22506.0,Bronze,57.88,75.42,No,No,No,Roadways,No,Working Class,1386.88
Low_Reputation,1515.0,Aluminium,4.87,17.43,No,No,Yes,Roadways,No,Working Class,166.99
Moderate_Reputation,23105.0,Bronze,23.55,46.57,No,No,Yes,Roadways,No,Working Class,541.14
Low_Reputation,396.89110225763613,Wood,5.39,20.91,Yes,No,No,Waterways,No,Working Class,118.27
High_Reputation,66.0,Aluminium,5.07,10.2,No,No,No,Roadways,No,Working Class,174.03
Low_Reputation,6266.0,Brass,20.43,94.56,No,No,No,Roadways,No,Working Class,638.95
Moderate_Reputation,470.0,Aluminium,6.27,20.57,No,No,Yes,Airways,No,Working Class,321.63
Low_Reputation,2857.0,Clay,7.81,22.81,Yes,Yes,Yes,Airways,Yes,Wealthy,274.88
Low_Reputation,84.0,Aluminium,5.87,17.97,No,No,Yes,Roadways,No,Working Class,183.56
High_Reputation,4618.0,Clay,6.2,17.45,No,No,Yes,Roadways,Yes,Wealthy,689.69
High_Reputation,26656.0,Brass,129.83,26.09,Yes,Yes,No,Airways,No,Wealthy,1888.42
Very_High_Reputation,963.0,Clay,11.18,16.66,No,No,Yes,Roadways,Yes,Working Class,516.26
Very_High_Reputation,9375.0,Bronze,17.28,49.47,Yes,Yes,No,Airways,No,Wealthy,2495.54
Moderate_Reputation,973.0,Aluminium,6.89,12.97,Yes,No,Yes,Waterways,No,Working Class,236.08
High_Reputation,1234.0,Clay,5.8,13.69,Yes,Yes,No,Airways,Yes,Working Class,464.48
Moderate_Reputation,2166.0,Bronze,8.56,11.4,Yes,No,Yes,Waterways,No,Working Class,358.94
Moderate_Reputation,3451.0,Bronze,8.14,17.77,No,No,Yes,Roadways,No,Working Class,382.3
High_Reputation,8481.0,Clay,6.91,55.72,Yes,Yes,Yes,Airways,Yes,Wealthy,951.7
High_Reputation,16.0,Brass,6.16,18.56,No,Yes,Yes,Airways,No,Working Class,282.55
Low_Reputation,420.0,Aluminium,4.62,18.26,Yes,No,No,Waterways,No,Working Class,180.45
Moderate_Reputation,15436.0,Brass,44.84,49.07,Yes,Yes,No,Airways,No,Working Class,659.8
Moderate_Reputation,16672.0,Clay,47.31,45.92,Yes,Yes,No,Airways,Yes,Working Class,2123.9
High_Reputation,5594.0,Marble,15.66,41.28,No,Yes,No,Roadways,No,Wealthy,639.06
Low_Reputation,382.0,Marble,6.46,18.52,Yes,No,No,Waterways,No,Working Class,209.54
High_Reputation,473.0,Clay,5.19,15.75,No,Yes,No,Airways,Yes,Wealthy,327.65
Moderate_Reputation,277.0,Clay,3.94,18.05,No,No,Yes,Airways,Yes,Working Class,177.47
Low_Reputation,50483.0,Marble,111.95,80.12,Yes,No,Yes,Waterways,No,Working Class,765.4
Low_Reputation,22502.0,Brass,15.29,74.66,Yes,No,Yes,Airways,No,Working Class,604.3
High_Reputation,1351.5868187579215,Aluminium,13.09,13.82,No,Yes,Yes,Airways,No,Working Class,1090.32
Low_Reputation,3518.0,Clay,11.68,20.76,No,Yes,Yes,Airways,Yes,Working Class,293.88
Very_High_Reputation,7833.0,Brass,38.41,43.84,Yes,Yes,No,Airways,No,Working Class,1845.56
Low_Reputation,1230.0,Bronze,6.19,12.09,No,Yes,No,Roadways,No,Working Class,155.59
Moderate_Reputation,86151.0,Stone,184.01,98.05,No,Yes,No,Roadways,No,Wealthy,1694.67
Low_Reputation,90.0,Wood,3.81,24.75,No,No,No,Roadways,No,Working Class,165.42
Low_Reputation,6184.0,Clay,29.9,25.69,Yes,Yes,No,Airways,Yes,Wealthy,456.44
High_Reputation,1262.0,Clay,6.14,14.94,No,No,Yes,Roadways,Yes,Working Class,658.62
High_Reputation,2342.0,Aluminium,5.76,10.71,No,Yes,No,Airways,No,Working Class,478.56
Low_Reputation,623.0,Bronze,5.44,14.6,No,No,No,Roadways,No,Wealthy,132.01
Low_Reputation,644.0,Wood,5.36,17.83,Yes,No,No,Airways,No,Working Class,157.19
High_Reputation,408.0,Clay,6.58,10.73,No,No,No,Roadways,Yes,Wealthy,491.34
Low_Reputation,4760.0,Brass,9.48,20.86,No,Yes,Yes,Roadways,No,Wealthy,231.05
High_Reputation,435.0,Wood,5.5,24.12,No,No,Yes,Roadways,No,Working Class,573.75
Low_Reputation,1052.0,Bronze,5.16,16.45,Yes,No,No,Waterways,No,Working Class,166.58
Very_High_Reputation,520.0,Brass,5.96,21.17,Yes,No,No,Waterways,No,Wealthy,255.53
Moderate_Reputation,2097.0,Bronze,13.75,18.16,Yes,No,No,Waterways,No,Working Class,267.02
Moderate_Reputation,35050.0,Stone,116.58,50.03,No,No,No,Roadways,No,Working Class,635.85
Moderate_Reputation,7383.0,Aluminium,9.43,53.98,No,Yes,Yes,Airways,No,Wealthy,1010.0
Moderate_Reputation,4578.0,Bronze,12.61,16.64,No,No,Yes,Roadways,No,Working Class,298.63
Low_Reputation,1864.0,Brass,5.33,11.23,No,No,No,Roadways,No,Working Class,151.24
High_Reputation,3893.0,Brass,12.63,23.35,No,No,Yes,Roadways,No,Working Class,476.79
High_Reputation,877.0,Wood,7.0,10.42,Yes,No,Yes,Waterways,No,Working Class,225.9
Moderate_Reputation,683.0,Brass,4.38,20.03,No,Yes,No,Airways,No,Working Class,296.23
Moderate_Reputation,2560.0,Clay,6.68,10.39,No,No,Yes,Roadways,Yes,Working Class,344.4
Low_Reputation,311.0,Wood,3.58,19.65,No,No,No,Roadways,No,Wealthy,152.44
Low_Reputation,1370.0,Wood,4.19,22.31,No,No,No,Airways,No,Working Class,172.67
Low_Reputation,24170.0,Stone,98.3,75.36,Yes,No,Yes,Airways,No,Working Class,1012.23
High_Reputation,99.0,Clay,5.11,10.75,No,No,Yes,Roadways,Yes,Working Class,219.08
High_Reputation,2492.0,Aluminium,6.34,13.86,No,Yes,Yes,Airways,No,Wealthy,203.03
Moderate_Reputation,25.0,Wood,3.41,22.12,No,Yes,No,Airways,No,Wealthy,178.7
Moderate_Reputation,90.0,Aluminium,3.97,19.59,No,No,No,Roadways,No,Working Class,139.87
High_Reputation,9488.0,Bronze,47.87,57.88,No,No,No,Airways,No,Working Class,1239.52
Moderate_Reputation,1054.0,Wood,6.51,10.68,No,No,Yes,Waterways,No,Working Class,413.22
Moderate_Reputation,2462.0,Bronze,10.88,21.47,No,No,Yes,Roadways,No,Working Class,225.88
Low_Reputation,2806.0,Aluminium,5.61,21.92,Yes,No,No,Waterways,No,Working Class,163.97
Low_Reputation,742.0,Wood,4.43,22.89,No,Yes,No,Airways,No,Working Class,161.89
Moderate_Reputation,157.0,Stone,6.58,19.46,No,No,No,Roadways,No,Working Class,252.1
High_Reputation,16977.728997289974,Bronze,39.5,21.83,No,No,No,Roadways,No,Working Class,815.51
Low_Reputation,2298.0,Bronze,5.55,13.22,Yes,No,Yes,Waterways,No,Working Class,453.02
Very_High_Reputation,3614.0,Aluminium,7.38,14.89,Yes,No,Yes,Waterways,No,Working Class,1544.2
Moderate_Reputation,13314.0,Brass,34.48,31.64,No,Yes,No,Airways,No,Wealthy,684.96
Moderate_Reputation,2883.0,Bronze,4.13,20.64,No,No,No,Roadways,No,Working Class,220.98
Low_Reputation,483.0,Wood,5.47,24.98,No,No,No,Roadways,No,Working Class,125.18
Very_High_Reputation,352.0,Wood,5.68,11.48,No,No,Yes,Waterways,No,Working Class,740.84
Very_High_Reputation,4008.0,Bronze,5.91,17.23,Yes,No,No,Waterways,No,Working Class,657.27
Moderate_Reputation,1147.0,Stone,6.34,11.08,Yes,No,No,Waterways,No,Working Class,217.91
Low_Reputation,185.0,Aluminium,3.24,18.13,No,No,No,Waterways,No,Wealthy,145.72
Very_High_Reputation,88.0,Aluminium,3.63,17.56,No,Yes,Yes,Airways,No,Wealthy,376.88
High_Reputation,1209.0,Wood,6.8,13.31,No,No,No,Roadways,No,Working Class,652.51
Low_Reputation,65711.0,Marble,73.28,61.14,No,Yes,No,Airways,No,Working Class,574.82
Moderate_Reputation,436.0,Wood,6.15,11.03,No,Yes,Yes,Roadways,No,Wealthy,206.23
Low_Reputation,342.0,Wood,5.11,11.03,No,No,Yes,Roadways,No,Working Class,151.39
High_Reputation,767.0,Marble,4.22,15.02,No,No,Yes,Roadways,No,Working Class,283.46
Low_Reputation,9448.0,Clay,16.07,58.97,No,No,No,Roadways,Yes,Wealthy,475.33
Low_Reputation,452.0,Bronze,3.86,21.71,Yes,No,No,Waterways,No,Wealthy,164.36
Low_Reputation,1960.0,Marble,3.04,20.47,No,Yes,No,Roadways,No,Working Class,196.32
Very_High_Reputation,553.0,Aluminium,4.5,11.71,No,No,No,Roadways,No,Working Class,282.01
High_Reputation,4192.0,Brass,10.37,14.85,No,No,Yes,Waterways,No,Working Class,292.58
Very_High_Reputation,11267.0,Stone,40.86,36.96,No,Yes,Yes,Roadways,No,Wealthy,1645.73
Moderate_Reputation,335.0,Wood,5.27,10.47,No,No,Yes,Roadways,No,Working Class,371.38
Moderate_Reputation,223.0,Wood,6.63,11.24,Yes,No,Yes,Waterways,No,Working Class,190.53
Moderate_Reputation,583.0,Bronze,4.72,23.79,No,No,No,Roadways,No,Working Class,266.23
Moderate_Reputation,6379.0,Stone,39.01,98.02,No,No,Yes,Roadways,No,Working Class,862.62
Low_Reputation,36.0,Brass,6.87,21.96,No,No,No,Roadways,No,Working Class,146.67
High_Reputation,22702.0,Bronze,44.45,77.44,Yes,Yes,No,Airways,No,Working Class,2591.52
High_Reputation,61395.0,Stone,107.4,78.03,No,Yes,No,Airways,No,Working Class,1698.85
Very_High_Reputation,10751.0,Brass,32.18,38.54,Yes,No,No,Waterways,No,Working Class,1813.35
Moderate_Reputation,7944.0,Bronze,20.62,26.88,No,Yes,No,Roadways,No,Wealthy,522.95
Low_Reputation,1109.0,Clay,5.77,12.18,Yes,No,No,Roadways,Yes,Working Class,186.57
Moderate_Reputation,97.0,Clay,4.49,22.15,No,Yes,No,Roadways,Yes,Wealthy,252.36
Moderate_Reputation,121.0,Aluminium,5.16,13.65,No,Yes,No,Roadways,No,Wealthy,232.55
High_Reputation,16977.728997289974,Bronze,3.05,19.72,No,No,Yes,Waterways,No,Working Class,147.68
Moderate_Reputation,970.0,Clay,4.3,17.93,No,No,Yes,Roadways,Yes,Working Class,285.09
Low_Reputation,71.0,Clay,4.35,21.01,No,No,No,Roadways,Yes,Working Class,132.69
Moderate_Reputation,4022.0,Bronze,8.1,16.17,No,No,Yes,Roadways,No,Wealthy,312.78
Moderate_Reputation,1479.0,Clay,3.03,23.21,Yes,No,No,Roadways,Yes,Working Class,394.79
Low_Reputation,2311.0,Clay,5.64,17.94,Yes,Yes,Yes,Airways,Yes,Wealthy,337.95
Moderate_Reputation,768.0,Wood,4.96,13.94,No,No,Yes,Roadways,No,Working Class,230.67
Low_Reputation,493.0,Aluminium,4.07,10.07,Yes,No,No,Waterways,No,Wealthy,129.49
Moderate_Reputation,396.89110225763613,Wood,4.49,16.51,Yes,No,No,Roadways,No,Working Class,130.89
Moderate_Reputation,818.0,Aluminium,4.25,13.25,No,No,No,Roadways,No,Wealthy,215.83
Moderate_Reputation,570.0,Marble,5.61,12.05,Yes,No,Yes,Waterways,No,Working Class,221.92
Low_Reputation,8154.0,Clay,5.95,94.67,No,No,No,Roadways,Yes,Working Class,525.4
Moderate_Reputation,327.0,Bronze,5.49,22.23,No,Yes,No,Roadways,No,Working Class,204.34
Moderate_Reputation,83.0,Wood,5.85,12.13,No,No,No,Roadways,No,Working Class,167.72
High_Reputation,122.0,Wood,4.65,16.39,Yes,No,No,Waterways,No,Working Class,291.21
